Location,Selector,Degree,HouseholdAverageSize,HouseholdMedianSize,ZoomLevel,TopLeftDegree,BottomRightDegree,ID,Parent
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(54),46.540 24.754 Degrees,3.8,3,6,46.537 24.757 Degrees,46.544 24.751 Degrees,Al-Riyadh-54-6,Al-Riyadh-787-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(55),46.583 24.767 Degrees,3.0,2,6,46.580 24.771 Degrees,46.587 24.764 Degrees,Al-Riyadh-55-6,Al-Riyadh-810-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(56),46.576 24.793 Degrees,2.5,1,6,46.573 24.797 Degrees,46.580 24.790 Degrees,Al-Riyadh-56-6,Al-Riyadh-925-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(57),46.562 24.787 Degrees,2.2,1,6,46.558 24.790 Degrees,46.565 24.784 Degrees,Al-Riyadh-57-6,Al-Riyadh-1014-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(58),46.540 24.826 Degrees,4.4,5,6,46.537 24.829 Degrees,46.544 24.823 Degrees,Al-Riyadh-58-6,Al-Riyadh-1046-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(59),46.547 24.793 Degrees,2.7,1,6,46.544 24.797 Degrees,46.551 24.790 Degrees,Al-Riyadh-59-6,Al-Riyadh-1035-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(60),46.547 24.748 Degrees,2.0,1,6,46.544 24.751 Degrees,46.551 24.744 Degrees,Al-Riyadh-60-6,Al-Riyadh-943-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(61),46.497 24.826 Degrees,3.9,2,6,46.494 24.829 Degrees,46.501 24.823 Degrees,Al-Riyadh-61-6,Al-Riyadh-955-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(62),46.569 24.754 Degrees,4.1,4,6,46.565 24.757 Degrees,46.572 24.751 Degrees,Al-Riyadh-62-6,Al-Riyadh-754-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(63),46.583 24.774 Degrees,4.2,3,6,46.580 24.777 Degrees,46.587 24.771 Degrees,Al-Riyadh-63-6,Al-Riyadh-1089-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(64),46.569 24.767 Degrees,5.2,5,6,46.565 24.771 Degrees,46.572 24.764 Degrees,Al-Riyadh-64-6,Al-Riyadh-1034-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(65),46.432 24.787 Degrees,7.1,7,6,46.429 24.790 Degrees,46.436 24.784 Degrees,Al-Riyadh-65-6,Al-Riyadh-851-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(66),46.555 24.826 Degrees,4.6,5,6,46.551 24.829 Degrees,46.558 24.823 Degrees,Al-Riyadh-66-6,Al-Riyadh-973-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(67),46.540 24.813 Degrees,4.4,5,6,46.537 24.816 Degrees,46.544 24.810 Degrees,Al-Riyadh-67-6,Al-Riyadh-1075-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(244),46.741 24.709 Degrees,3.3,2,6,46.738 24.712 Degrees,46.745 24.705 Degrees,Al-Riyadh-244-6,Al-Riyadh-786-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(246),46.691 24.754 Degrees,2.7,2,6,46.688 24.757 Degrees,46.695 24.751 Degrees,Al-Riyadh-246-6,Al-Riyadh-949-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(526),46.756 24.787 Degrees,3.7,3,6,46.752 24.790 Degrees,46.759 24.784 Degrees,Al-Riyadh-526-6,Al-Riyadh-488-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(431),46.590 24.689 Degrees,4.0,3,6,46.587 24.692 Degrees,46.594 24.686 Degrees,Al-Riyadh-431-6,Al-Riyadh-802-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(437),46.598 24.761 Degrees,5.0,5,6,46.594 24.764 Degrees,46.601 24.757 Degrees,Al-Riyadh-437-6,Al-Riyadh-927-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(436),46.756 24.754 Degrees,3.2,2,6,46.752 24.757 Degrees,46.759 24.751 Degrees,Al-Riyadh-436-6,Al-Riyadh-665-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(435),46.662 24.826 Degrees,4.7,5,6,46.659 24.829 Degrees,46.666 24.823 Degrees,Al-Riyadh-435-6,Al-Riyadh-1031-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(434),46.655 24.709 Degrees,3.3,2,6,46.652 24.712 Degrees,46.659 24.705 Degrees,Al-Riyadh-434-6,Al-Riyadh-838-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(433),46.698 24.728 Degrees,2.6,1,6,46.695 24.731 Degrees,46.702 24.725 Degrees,Al-Riyadh-433-6,Al-Riyadh-888-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(432),46.705 24.715 Degrees,1.8,1,6,46.702 24.718 Degrees,46.709 24.712 Degrees,Al-Riyadh-432-6,Al-Riyadh-1038-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(430),46.677 24.767 Degrees,3.5,2,6,46.673 24.771 Degrees,46.680 24.764 Degrees,Al-Riyadh-430-6,Al-Riyadh-854-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(439),46.677 24.800 Degrees,4.6,4,6,46.673 24.803 Degrees,46.680 24.797 Degrees,Al-Riyadh-439-6,Al-Riyadh-917-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(429),46.734 24.702 Degrees,2.1,2,6,46.731 24.705 Degrees,46.738 24.699 Degrees,Al-Riyadh-429-6,Al-Riyadh-1055-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(428),46.741 24.715 Degrees,3.1,2,6,46.738 24.718 Degrees,46.745 24.712 Degrees,Al-Riyadh-428-6,Al-Riyadh-786-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(427),46.756 24.722 Degrees,2.9,2,6,46.752 24.725 Degrees,46.759 24.719 Degrees,Al-Riyadh-427-6,Al-Riyadh-594-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(426),46.741 24.761 Degrees,3.8,3,6,46.738 24.764 Degrees,46.745 24.757 Degrees,Al-Riyadh-426-6,Al-Riyadh-785-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(425),46.705 24.702 Degrees,2.4,2,6,46.702 24.705 Degrees,46.709 24.699 Degrees,Al-Riyadh-425-6,Al-Riyadh-965-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(424),46.641 24.761 Degrees,3.1,2,6,46.637 24.764 Degrees,46.645 24.757 Degrees,Al-Riyadh-424-6,Al-Riyadh-1086-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(438),46.749 24.754 Degrees,3.6,2,6,46.745 24.757 Degrees,46.752 24.751 Degrees,Al-Riyadh-438-6,Al-Riyadh-665-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(440),46.641 24.774 Degrees,4.0,3,6,46.637 24.777 Degrees,46.645 24.771 Degrees,Al-Riyadh-440-6,Al-Riyadh-932-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(387),46.684 24.748 Degrees,2.7,2,6,46.680 24.751 Degrees,46.687 24.744 Degrees,Al-Riyadh-387-6,Al-Riyadh-808-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(449),46.590 24.722 Degrees,5.0,5,6,46.587 24.725 Degrees,46.594 24.719 Degrees,Al-Riyadh-449-6,Al-Riyadh-944-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(455),46.598 24.813 Degrees,3.5,2,6,46.594 24.816 Degrees,46.601 24.810 Degrees,Al-Riyadh-455-6,Al-Riyadh-956-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(454),46.648 24.806 Degrees,4.7,5,6,46.645 24.810 Degrees,46.652 24.803 Degrees,Al-Riyadh-454-6,Al-Riyadh-828-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(453),46.756 24.820 Degrees,4.3,4,6,46.752 24.823 Degrees,46.759 24.816 Degrees,Al-Riyadh-453-6,Al-Riyadh-597-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(452),46.684 24.702 Degrees,2.6,2,6,46.680 24.705 Degrees,46.687 24.699 Degrees,Al-Riyadh-452-6,Al-Riyadh-856-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(451),46.641 24.806 Degrees,3.7,3,6,46.637 24.810 Degrees,46.645 24.803 Degrees,Al-Riyadh-451-6,Al-Riyadh-765-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(450),46.626 24.761 Degrees,3.8,2,6,46.623 24.764 Degrees,46.630 24.757 Degrees,Al-Riyadh-450-6,Al-Riyadh-793-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(448),46.598 24.781 Degrees,4.8,4,6,46.594 24.784 Degrees,46.601 24.777 Degrees,Al-Riyadh-448-6,Al-Riyadh-911-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(441),46.749 24.767 Degrees,4.5,4,6,46.745 24.771 Degrees,46.752 24.764 Degrees,Al-Riyadh-441-6,Al-Riyadh-574-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(447),46.698 24.774 Degrees,3.2,2,6,46.695 24.777 Degrees,46.702 24.771 Degrees,Al-Riyadh-447-6,Al-Riyadh-913-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(446),46.619 24.709 Degrees,3.6,3,6,46.616 24.712 Degrees,46.623 24.705 Degrees,Al-Riyadh-446-6,Al-Riyadh-834-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(445),46.605 24.806 Degrees,4.2,4,6,46.601 24.810 Degrees,46.609 24.803 Degrees,Al-Riyadh-445-6,Al-Riyadh-963-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(444),46.749 24.741 Degrees,2.3,1,6,46.745 24.744 Degrees,46.752 24.738 Degrees,Al-Riyadh-444-6,Al-Riyadh-587-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(443),46.727 24.741 Degrees,3.4,3,6,46.724 24.744 Degrees,46.731 24.738 Degrees,Al-Riyadh-443-6,Al-Riyadh-1044-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(442),46.705 24.793 Degrees,3.4,2,6,46.702 24.797 Degrees,46.709 24.790 Degrees,Al-Riyadh-442-6,Al-Riyadh-935-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(423),46.713 24.774 Degrees,3.2,2,6,46.709 24.777 Degrees,46.716 24.771 Degrees,Al-Riyadh-423-6,Al-Riyadh-779-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(422),46.727 24.781 Degrees,3.2,2,6,46.724 24.784 Degrees,46.731 24.777 Degrees,Al-Riyadh-422-6,Al-Riyadh-845-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(421),46.612 24.767 Degrees,3.7,2,6,46.609 24.771 Degrees,46.616 24.764 Degrees,Al-Riyadh-421-6,Al-Riyadh-1066-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(396),46.720 24.709 Degrees,3.0,2,6,46.716 24.712 Degrees,46.723 24.705 Degrees,Al-Riyadh-396-6,Al-Riyadh-992-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(402),46.684 24.735 Degrees,2.5,2,6,46.680 24.738 Degrees,46.687 24.731 Degrees,Al-Riyadh-402-6,Al-Riyadh-812-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(401),46.655 24.702 Degrees,2.5,1,6,46.652 24.705 Degrees,46.659 24.699 Degrees,Al-Riyadh-401-6,Al-Riyadh-989-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(400),46.590 24.715 Degrees,2.1,2,6,46.587 24.718 Degrees,46.594 24.712 Degrees,Al-Riyadh-400-6,Al-Riyadh-1028-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(399),46.698 24.793 Degrees,3.5,2,6,46.695 24.797 Degrees,46.702 24.790 Degrees,Al-Riyadh-399-6,Al-Riyadh-1067-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(398),46.634 24.741 Degrees,2.2,1,6,46.630 24.744 Degrees,46.637 24.738 Degrees,Al-Riyadh-398-6,Al-Riyadh-919-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(397),46.677 24.702 Degrees,2.6,2,6,46.673 24.705 Degrees,46.680 24.699 Degrees,Al-Riyadh-397-6,Al-Riyadh-856-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(395),46.641 24.767 Degrees,2.7,1,6,46.637 24.771 Degrees,46.645 24.764 Degrees,Al-Riyadh-395-6,Al-Riyadh-1086-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(420),46.691 24.813 Degrees,3.7,3,6,46.688 24.816 Degrees,46.695 24.810 Degrees,Al-Riyadh-420-6,Al-Riyadh-916-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(394),46.698 24.702 Degrees,2.6,2,6,46.695 24.705 Degrees,46.702 24.699 Degrees,Al-Riyadh-394-6,Al-Riyadh-791-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(393),46.641 24.695 Degrees,3.0,2,6,46.637 24.699 Degrees,46.645 24.692 Degrees,Al-Riyadh-393-6,Al-Riyadh-1002-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(392),46.691 24.820 Degrees,5.0,5,6,46.688 24.823 Degrees,46.695 24.816 Degrees,Al-Riyadh-392-6,Al-Riyadh-916-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(391),46.705 24.781 Degrees,3.2,2,6,46.702 24.784 Degrees,46.709 24.777 Degrees,Al-Riyadh-391-6,Al-Riyadh-779-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(390),46.705 24.728 Degrees,3.2,2,6,46.702 24.731 Degrees,46.709 24.725 Degrees,Al-Riyadh-390-6,Al-Riyadh-788-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(389),46.713 24.761 Degrees,2.8,2,6,46.709 24.764 Degrees,46.716 24.757 Degrees,Al-Riyadh-389-6,Al-Riyadh-1094-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(403),46.655 24.800 Degrees,3.4,2,6,46.652 24.803 Degrees,46.659 24.797 Degrees,Al-Riyadh-403-6,Al-Riyadh-828-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(404),46.749 24.774 Degrees,4.6,4,6,46.745 24.777 Degrees,46.752 24.771 Degrees,Al-Riyadh-404-6,Al-Riyadh-504-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(405),46.677 24.787 Degrees,3.8,3,6,46.673 24.790 Degrees,46.680 24.784 Degrees,Al-Riyadh-405-6,Al-Riyadh-1057-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(406),46.756 24.774 Degrees,4.2,3,6,46.752 24.777 Degrees,46.759 24.771 Degrees,Al-Riyadh-406-6,Al-Riyadh-504-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(407),46.641 24.715 Degrees,3.8,3,6,46.637 24.718 Degrees,46.645 24.712 Degrees,Al-Riyadh-407-6,Al-Riyadh-869-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(408),46.720 24.800 Degrees,2.7,2,6,46.716 24.803 Degrees,46.723 24.797 Degrees,Al-Riyadh-408-6,Al-Riyadh-883-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(409),46.612 24.761 Degrees,4.5,4,6,46.609 24.764 Degrees,46.616 24.757 Degrees,Al-Riyadh-409-6,Al-Riyadh-1066-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(410),46.590 24.754 Degrees,4.5,3,6,46.587 24.757 Degrees,46.594 24.751 Degrees,Al-Riyadh-410-6,Al-Riyadh-804-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(411),46.634 24.761 Degrees,3.9,2,6,46.630 24.764 Degrees,46.637 24.757 Degrees,Al-Riyadh-411-6,Al-Riyadh-1086-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(412),46.655 24.689 Degrees,2.8,2,6,46.652 24.692 Degrees,46.659 24.686 Degrees,Al-Riyadh-412-6,Al-Riyadh-890-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(413),46.634 24.820 Degrees,3.5,2,6,46.630 24.823 Degrees,46.637 24.816 Degrees,Al-Riyadh-413-6,Al-Riyadh-1063-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(414),46.605 24.695 Degrees,3.1,2,6,46.601 24.699 Degrees,46.609 24.692 Degrees,Al-Riyadh-414-6,Al-Riyadh-1070-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(415),46.634 24.826 Degrees,3.4,2,6,46.630 24.829 Degrees,46.637 24.823 Degrees,Al-Riyadh-415-6,Al-Riyadh-876-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(416),46.648 24.695 Degrees,2.8,2,6,46.645 24.699 Degrees,46.652 24.692 Degrees,Al-Riyadh-416-6,Al-Riyadh-989-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(417),46.648 24.728 Degrees,3.9,2,6,46.645 24.731 Degrees,46.652 24.725 Degrees,Al-Riyadh-417-6,Al-Riyadh-968-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(418),46.626 24.722 Degrees,2.9,2,6,46.623 24.725 Degrees,46.630 24.719 Degrees,Al-Riyadh-418-6,Al-Riyadh-1029-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(419),46.655 24.715 Degrees,2.9,2,6,46.652 24.718 Degrees,46.659 24.712 Degrees,Al-Riyadh-419-6,Al-Riyadh-838-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(456),46.662 24.702 Degrees,2.8,2,6,46.659 24.705 Degrees,46.666 24.699 Degrees,Al-Riyadh-456-6,Al-Riyadh-827-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(457),46.734 24.774 Degrees,4.3,4,6,46.731 24.777 Degrees,46.738 24.771 Degrees,Al-Riyadh-457-6,Al-Riyadh-964-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(458),46.727 24.800 Degrees,3.8,3,6,46.724 24.803 Degrees,46.731 24.797 Degrees,Al-Riyadh-458-6,Al-Riyadh-883-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(502),46.741 24.695 Degrees,2.9,2,6,46.738 24.699 Degrees,46.745 24.692 Degrees,Al-Riyadh-502-6,Al-Riyadh-1055-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(508),46.720 24.702 Degrees,2.3,2,6,46.716 24.705 Degrees,46.723 24.699 Degrees,Al-Riyadh-508-6,Al-Riyadh-920-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(507),46.720 24.695 Degrees,2.2,2,6,46.716 24.699 Degrees,46.723 24.692 Degrees,Al-Riyadh-507-6,Al-Riyadh-920-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(506),46.720 24.820 Degrees,4.2,4,6,46.716 24.823 Degrees,46.723 24.816 Degrees,Al-Riyadh-506-6,Al-Riyadh-764-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(505),46.720 24.741 Degrees,4.0,3,6,46.716 24.744 Degrees,46.723 24.738 Degrees,Al-Riyadh-505-6,Al-Riyadh-1044-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(504),46.634 24.715 Degrees,3.4,2,6,46.630 24.718 Degrees,46.637 24.712 Degrees,Al-Riyadh-504-6,Al-Riyadh-869-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(503),46.684 24.793 Degrees,4.0,4,6,46.680 24.797 Degrees,46.687 24.790 Degrees,Al-Riyadh-503-6,Al-Riyadh-1057-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(501),46.684 24.728 Degrees,2.6,2,6,46.680 24.731 Degrees,46.687 24.725 Degrees,Al-Riyadh-501-6,Al-Riyadh-817-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(493),46.734 24.781 Degrees,3.2,2,6,46.731 24.784 Degrees,46.738 24.777 Degrees,Al-Riyadh-493-6,Al-Riyadh-964-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(500),46.705 24.748 Degrees,3.7,2,6,46.702 24.751 Degrees,46.709 24.744 Degrees,Al-Riyadh-500-6,Al-Riyadh-1041-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(499),46.619 24.781 Degrees,3.2,2,6,46.616 24.784 Degrees,46.623 24.777 Degrees,Al-Riyadh-499-6,Al-Riyadh-749-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(498),46.705 24.689 Degrees,2.3,2,6,46.702 24.692 Degrees,46.709 24.686 Degrees,Al-Riyadh-498-6,Al-Riyadh-1013-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(497),46.634 24.793 Degrees,2.9,2,6,46.630 24.797 Degrees,46.637 24.790 Degrees,Al-Riyadh-497-6,Al-Riyadh-981-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(496),46.713 24.695 Degrees,2.4,2,6,46.709 24.699 Degrees,46.716 24.692 Degrees,Al-Riyadh-496-6,Al-Riyadh-965-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(495),46.655 24.722 Degrees,2.3,2,6,46.652 24.725 Degrees,46.659 24.719 Degrees,Al-Riyadh-495-6,Al-Riyadh-968-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(509),46.727 24.767 Degrees,2.9,2,6,46.724 24.771 Degrees,46.731 24.764 Degrees,Al-Riyadh-509-6,Al-Riyadh-794-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(510),46.720 24.767 Degrees,3.6,2,6,46.716 24.771 Degrees,46.723 24.764 Degrees,Al-Riyadh-510-6,Al-Riyadh-794-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(511),46.669 24.800 Degrees,3.6,2,6,46.666 24.803 Degrees,46.673 24.797 Degrees,Al-Riyadh-511-6,Al-Riyadh-825-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(512),46.641 24.800 Degrees,3.5,2,6,46.637 24.803 Degrees,46.645 24.797 Degrees,Al-Riyadh-512-6,Al-Riyadh-765-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(513),46.720 24.748 Degrees,3.2,2,6,46.716 24.751 Degrees,46.723 24.744 Degrees,Al-Riyadh-513-6,Al-Riyadh-924-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(514),46.734 24.695 Degrees,2.4,2,6,46.731 24.699 Degrees,46.738 24.692 Degrees,Al-Riyadh-514-6,Al-Riyadh-1055-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(515),46.669 24.787 Degrees,3.5,2,6,46.666 24.790 Degrees,46.673 24.784 Degrees,Al-Riyadh-515-6,Al-Riyadh-832-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(516),46.684 24.781 Degrees,2.8,2,6,46.680 24.784 Degrees,46.687 24.777 Degrees,Al-Riyadh-516-6,Al-Riyadh-1011-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(517),46.734 24.754 Degrees,2.0,1,6,46.731 24.757 Degrees,46.738 24.751 Degrees,Al-Riyadh-517-6,Al-Riyadh-1012-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(518),46.641 24.793 Degrees,4.2,3,6,46.637 24.797 Degrees,46.645 24.790 Degrees,Al-Riyadh-518-6,Al-Riyadh-981-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(519),46.691 24.761 Degrees,3.6,3,6,46.688 24.764 Degrees,46.695 24.757 Degrees,Al-Riyadh-519-6,Al-Riyadh-745-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(520),46.741 24.793 Degrees,3.4,2,6,46.738 24.797 Degrees,46.745 24.790 Degrees,Al-Riyadh-520-6,Al-Riyadh-945-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(521),46.669 24.709 Degrees,2.8,2,6,46.666 24.712 Degrees,46.673 24.705 Degrees,Al-Riyadh-521-6,Al-Riyadh-821-5
Al-Riyadh,#1851fd1d230-layer-3_layer > g:nth-child(1) > path:nth-child(522),46.662 24.793 Degrees,3.0,2,6,46.659 24.797 Degrees,46.666 24.790 Degrees,Al-Riyadh-522-6,Al-Riyadh-832-5
